business_id,name,schools,open,category,subcategory,is_vegetarian,review_count,stars,neighborhoods,url,photo_url,city,state,latitude,longitude,is_popular
cznOCtKLI3oai4u8pxKBvA,Zen Modern Asian,Princeton University,yes,Coffee and Tea,AsianFusion,no,19,3,Princeton University,http://www.yelp.com/biz/zen-modern-asian-princeton,http://s3-media4.ak.yelpcdn.com/bphoto/okBJLVspBmg0KNvqL1oN7Q/ms.jpg,Princeton,NJ,40.351493,-74.660872,1
cZOlj4Zfl35Dvx_F3eopoQ,Peet's Coffee & Tea,California Polytechnic State University,no,Cafes,Beverages,no,3,4.5,California Polytechnic State University,http://www.yelp.com/biz/peets-coffee-and-tea-san-luis-obispo-2,http://s3-media2.ak.yelpcdn.com/bphoto/LPFQLmvjQf3qC3bxkTAt3g/ms.jpg,San Luis Obispo,CA,35.30735076,-120.6588292,0
CZQ7dvsZiDDEj8mYR42OZg,Spice Nine,University of Washington,no,Restaurant,Indian,no,8,4.5,University District,http://www.yelp.com/biz/spice-nine-seattle,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Seattle,WA,47.657144,-122.314045,1
cZTdc_mEfriD_Skyc_S8JQ,Jolly Roger,University of Illinois - Urbana-Champaign,yes,Restaurant,Italian,no,3,2.5,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/jolly-roger-urbana,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Urbana,IL,40.113657,-88.20817,0
D-4IWhpXVDVDBFn0TFJoKw,Toscanini's Ice Cream,Massachusetts Institute of Technology,no,Pattisserie,Dessert,no,19,4,Harvard Square,http://www.yelp.com/biz/toscaninis-ice-cream-cambridge,http://s3-media4.ak.yelpcdn.com/bphoto/sgKks4tgj19lAS1UHIRnog/ms.jpg,Cambridge,MA,42.3732369,-71.118333,1
D-Cq3wSKLDgML58BInDaSQ,Endenu,Georgia Institute of Technology,yes,Restaurant,American,no,2,2.5,Georgia Institute of Technology,http://www.yelp.com/biz/endenu-atlanta,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Atlanta,GA,33.7638261,-84.3970324,0
D-eKRUJMr-5xAyZbeDDNuw,Pollos Kikiryki,Harvey Mudd College,yes,Restaurant,Peruvian,no,74,4,Harvey Mudd College,http://www.yelp.com/biz/pollos-kikiryki-claremont,http://s3-media4.ak.yelpcdn.com/bphoto/6B2pn1g784HbjrB_mt_HNw/ms.jpg,Claremont,CA,34.0890946,-117.7192306,0
d-fJaL4vVFU3MR5ymbJM_w,RED Sambusas & Catering,University of California - San Diego,yes,Diners,African,no,17,5,University of California - San Diego,http://www.yelp.com/biz/red-sambusas-and-catering-la-jolla,http://s3-media3.ak.yelpcdn.com/bphoto/dVVsytw7hJd7925bZ4Qeng/ms.jpg,La Jolla,CA,32.87919072,-117.2365022,0
D-gL3cN1gGxTWg_j3jT9Yg,Harvard Cafe,Massachusetts Institute of Technology,no,Restaurant,American,no,11,2.5,Harvard Square,http://www.yelp.com/biz/harvard-cafe-cambridge-2,http://s3-media3.ak.yelpcdn.com/bphoto/aa87tyakuvm67lyWFP4FTw/ms.jpg,Cambridge,MA,42.374263,-71.121229,0
D-lY5t8ug4Tjdf--0NbEqA,Aun Deli Cafe,California Institute of Technology,no,Restaurant,Japanese,no,33,4,Pasadena,http://www.yelp.com/biz/aun-deli-cafe-pasadena,http://s3-media2.ak.yelpcdn.com/bphoto/nSuq43C0epwK31_Zm1_E3w/ms.jpg,Pasadena,CA,34.146595,-118.130418,1
D05NC1UYCXIgEniwWemOjw,Mia Bella Trattoria,Rice University,no,Restaurant,Italian,no,33,2.5,Museum District,http://www.yelp.com/biz/mia-bella-trattoria-houston-6,http://s3-media2.ak.yelpcdn.com/bphoto/6Szm0FGPavIPAky3yKgxtQ/ms.jpg,Houston,TX,29.731682,-95.409243,0
d09ros9QhLRs9EgWbkkvvg,Caveman Kitchen,University of Southern California,yes,Diners,LatinAmerican,no,42,3.5,South Los Angeles,http://www.yelp.com/biz/caveman-kitchen-los-angeles-2,http://s3-media1.ak.yelpcdn.com/bphoto/Fs0wBPJeZFW9PmsaegyDbg/ms.jpg,Los Angeles,CA,34.035758,-118.291843,1
D0bltNaJ-Ak6ejkUUpWDEw,Thai Noodle II,University of California at Berkeley,yes,Restaurant,Thai,no,2,3.5,Telegraph Ave,http://www.yelp.com/biz/thai-noodle-ii-berkeley-2,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Berkeley,CA,37.8664181,-122.2588162,1
D0meA3T13ROCsNeaQ4Z14w,Los Potrillos,University of North Carolina - Chapel Hill,yes,Restaurant,Mexican,no,19,3.5,University of North Carolina - Chapel Hill,http://www.yelp.com/biz/los-potrillos-chapel-hill,http://s3-media3.ak.yelpcdn.com/bphoto/NHWKCKH0Y9XBYx28kZ4FmA/ms.jpg,Chapel Hill,NC,35.913475,-79.058622,1
d0N2ol8F64xX7ysKxeoHtg,Boathouse Row Bar,University of Pennsylvania,no,Restaurant,American,no,2,3.5,Mantua,http://www.yelp.com/biz/boathouse-row-bar-philadelphia,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,39.96244,-75.19993,1
d1PfS_bozULtBY4PjF3D-w,Antonio's,University of Massachusetts - Amherst,yes,Restaurant,Italian,no,177,4.5,University of Massachusetts - Amherst,http://www.yelp.com/biz/antonios-amherst,http://s3-media1.ak.yelpcdn.com/bphoto/RBoQqRV_xDBvbPN0mgq_WQ/ms.jpg,Amherst,MA,42.376188,-72.519611,0
D20SyluEFcRRaEmwspkZZw,Fuzzys Taco Shop,University of Texas - Austin,yes,Restaurant,Mexican,no,17,3,University of Texas,http://www.yelp.com/biz/fuzzys-taco-shop-austin,http://s3-media1.ak.yelpcdn.com/bphoto/HkhOOgR35qnMRwJ_ZlxZ3Q/ms.jpg,Austin,TX,30.28977397,-97.74149024,0
D2SN1HiPSMrRHo9WxWVbTg,Harlem Shambles,Columbia University,yes,Restaurant,American,no,19,4.5,Harlem,http://www.yelp.com/biz/harlem-shambles-manhattan,http://s3-media3.ak.yelpcdn.com/bphoto/C9S6HCC1GCGadXxrVzJw0Q/ms.jpg,Manhattan,NY,40.804222,-73.955922,1
d3aaH1WVx4eSU4I1gSZE2g,Rocky Mountain Chocolate Factory,Harvey Mudd College,yes,Patisserie,Chocolatiers and Shops,no,3,3.5,Harvey Mudd College,http://www.yelp.com/biz/rocky-mountain-chocolate-factory-montclair,http://s3-media1.ak.yelpcdn.com/bphoto/b42xP-W4d1lEcTM3162rEw/ms.jpg,Montclair,CA,34.0883824,-117.693559,0
D3Sw_VHsaQGYdQjsZDv-Nw,Empanada Joe's,Columbia University,no,Restaurant,Latin American,no,12,1.5,Morningside Heights,http://www.yelp.com/biz/empanada-joes-new-york,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York,NY,40.8048651,-73.9663362,0
d5-gmx9PW5a9mR1O-eH04g,Something Blue Bakery,Purdue University,yes,Patisserie,Bakeries,no,3,5,Purdue University,http://www.yelp.com/biz/something-blue-bakery-lafayette,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Lafayette,IN,40.4191404,-86.8862871,1
d5HHuA5yDiwOzT9D3Ar7bA,Gus Jr,University of Southern California,yes,Restaurant,American,no,3,2,South East LA,http://www.yelp.com/biz/gus-jr-los-angeles,http://s3-media2.ak.yelpcdn.com/bphoto/mpEHv372bECaC74Vx247Bw/ms.jpg,Los Angeles,CA,34.0109389,-118.2683054,0
d5nmAn4vtWLrBFeNM_xP8w,Xando Cosi,University of Michigan - Ann Arbor,no,Delis,American,no,15,2.5,Downtown Ann Arbor,http://www.yelp.com/biz/xando-cosi-ann-arbor,http://s3-media2.ak.yelpcdn.com/bphoto/wbLcbh4GtXUsupsq7lEjnw/ms.jpg,Ann Arbor,MI,42.2792752,-83.7406593,0
D6374F90YKRU7qktcXAA7g,Shakespeare Tavern,Georgia Institute of Technology,yes,Restaurant,American,no,71,4,Downtown,http://www.yelp.com/biz/shakespeare-tavern-atlanta,http://s3-media2.ak.yelpcdn.com/bphoto/ADrmD-_DYEusdYtpgUhepA/ms.jpg,Atlanta,GA,33.7681828,-84.3852098,1
D6jDSCivbVSjqmnu1RF3fA,Malbec,California Institute of Technology,yes,Steakhouses,Argentine,no,508,4,Pasadena,http://www.yelp.com/biz/malbec-pasadena,http://s3-media3.ak.yelpcdn.com/bphoto/hM8Do7ySyqeO-pT15qpCmQ/ms.jpg,Pasadena,CA,34.1445831,-118.1296196,0
D6kUeE23KaBOT6uGsPt3yA,El Ranchito,University of Southern California,yes,Restaurant,Mexican,no,2,5,South East LA,http://www.yelp.com/biz/el-ranchito-los-angeles-2,http://s3-media3.ak.yelpcdn.com/bphoto/nkuZ7zyzpwtRAl0esvtn9w/ms.jpg,Los Angeles,CA,34.0185339,-118.272757,1
d6zooCvFxThM1SGye7JJfQ,Campus Deli,Carnegie Mellon University,yes,Delis,American,no,4,4,Oakland,http://www.yelp.com/biz/campus-deli-pittsburgh,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Pittsburgh,PA,40.437009,-79.9549529,0
D78Bs3bESvOJzpdnL84tLQ,George's Food truck,University of Pennsylvania,yes,Food Stand,American,no,2,4,University City,http://www.yelp.com/biz/georges-food-truck-philadelphia,http://s3-media3.ak.yelpcdn.com/bphoto/bZ7mgbRWSqa1YkJGH0fTrQ/ms.jpg,Philadelphia,PA,39.9549097,-75.1964415,0
D7dGgNFXFJZ8nck4nbbvTg,Gelateria Lisa,Rensselaer Polytechnic Institute,yes,Pattisserie,Dessert,no,5,4,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/gelateria-lisa-troy,http://s3-media4.ak.yelpcdn.com/bphoto/BPJiQfiazS2iQteBzlmEBg/ms.jpg,Troy,NY,42.7254966,-73.6901892,1
D9s2-SEYmpkmvX6B2_Qqmg,Christos Family Restaurant,Purdue University,yes,Restaurant,American,no,9,3,Purdue University,http://www.yelp.com/biz/christos-family-restaurant-west-lafayette,http://s3-media2.ak.yelpcdn.com/bphoto/yA_GLzOn5X5dao834lcFag/ms.jpg,West Lafayette,IN,40.453376,-86.9194218,0
d9W8ameOnGszf9ZTbo6z5Q,The Bagel Hole,Princeton University,yes,Restaurant,American,no,5,4.5,Princeton University,http://www.yelp.com/biz/the-bagel-hole-princeton-junction,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Princeton Junction,NJ,40.3140562,-74.6203786,0
DA17vkEvB_oyZHfrp8WrGg,Tom's Tabooley,University of Texas - Austin,yes,Restaurant,Mediterranean,yes,92,4.5,University of Texas,http://www.yelp.com/biz/toms-tabooley-austin,http://s3-media3.ak.yelpcdn.com/bphoto/i5KyesTIJJfs7oKshvrZUw/ms.jpg,Austin,TX,30.2961972,-97.7424529,1
daC0Medwza5O195o4I65CQ,Dinersty Restaurant,University of Michigan - Ann Arbor,no,Restaurant,American,no,3,3.5,Downtown Ann Arbor,http://www.yelp.com/biz/dinersty-restaurant-ann-arbor,http://s3-media4.ak.yelpcdn.com/bphoto/srMgQgx8RAN978cYgFDXmw/ms.jpg,Ann Arbor,MI,42.2795092,-83.7464101,1
dAlHpoW8pBbD7ws4lRCyig,The Original Steak and Hoagie,Princeton University,yes,Delis,American,no,27,4.5,Princeton University,http://www.yelp.com/biz/the-original-steak-and-hoagie-plainsboro,http://s3-media3.ak.yelpcdn.com/bphoto/ltjs2CsJH5tPlGd68jyf-g/ms.jpg,Plainsboro,NJ,40.3338396,-74.5935153,0
DARh6yjrGGVZ7R3Gdh4CMA,JP's Java,University of Texas - Austin,yes,Cafes,Beverages,no,85,3.5,University of Texas,http://www.yelp.com/biz/jps-java-austin,http://s3-media1.ak.yelpcdn.com/bphoto/7Iv_opbr0RfO_DB-QKoe0g/ms.jpg,Austin,TX,30.2904945,-97.7344962,1
dATozC-bYah9uh8tHIDvaw,Burger King,Princeton University,yes,Diners,American,no,2,2.5,Burger King,http://www.yelp.com/biz/burger-king-princeton-4,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Princeton,NJ,40.4015816,-74.6504125,1
dazjs-4il07Qq5gf-hOleg,Big City Sandwiches,University of North Carolina - Chapel Hill,yes,Delis,American,no,3,2.5,University of North Carolina - Chapel Hill,http://www.yelp.com/biz/big-city-sandwiches-carrboro,http://s3-media2.ak.yelpcdn.com/bphoto/qUrq-5JSFksOTgqaHq8YRQ/ms.jpg,Carrboro,NC,35.9101438,-79.0752895,1
dBy1wm6sxkGXkBLtzn_g5A,The Pup Truck,Georgia Institute of Technology,yes,Food Stand,American,no,10,4.5,Midtown,http://www.yelp.com/biz/the-pup-truck-atlanta,http://s3-media2.ak.yelpcdn.com/bphoto/RQ-kAgt5iXL_HGhCQA05Ug/ms.jpg,Atlanta,GA,33.78200094,-84.38384056,1
DC_zGdDwXAT4jXRgv4nL8A,Paolo Lombardi's Ristorante,Rensselaer Polytechnic Institute,yes,Restaurant,Italian,no,13,4,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/paolo-lombardis-ristorante-wynantskill,http://s3-media3.ak.yelpcdn.com/bphoto/uKdqmbHfNU13A1cFz64X_g/ms.jpg,Wynantskill,NY,42.6860069,-73.632516,1
dchpdGlWTlC2w_zEOV0KYg,Geisha House,Georgia Institute of Technology,no,Restaurant,AsianFusion,no,76,2.5,Westside / Home Park,http://www.yelp.com/biz/geisha-house-atlanta,http://s3-media3.ak.yelpcdn.com/bphoto/6YYivrrFOEH3GqkbdMqLFA/ms.jpg,Atlanta,GA,33.7895383,-84.3976559,1
DCk27lbp82tOEPSNCvF4lQ,Pochi Tea Station,University of Washington,no,Cafes,Beverages,no,69,3.5,University District,http://www.yelp.com/biz/pochi-tea-station-seattle,http://s3-media4.ak.yelpcdn.com/bphoto/sUJIEGbe2K3qFLDlxyv4hw/ms.jpg,Seattle,WA,47.6653479,-122.3129072,1
dcnHSvgPJ9UQ1WxFYteQgQ,Earl of Sandwich,University of Michigan - Ann Arbor,no,Delis,American,no,2,4,Downtown Ann Arbor,http://www.yelp.com/biz/earl-of-sandwich-ann-arbor,http://s3-media3.ak.yelpcdn.com/bphoto/VNaD3r79SU6MvYfpAb1SVg/ms.jpg,Ann Arbor,MI,42.2791353,-83.7408127,1
dCPyV8XCEyE7pyUgzOCDKA,Chipotle,Carnegie Mellon University,yes,Diners,Mexican,no,11,4,Bloomfield,http://www.yelp.com/biz/chipotle-pittsburgh,http://s3-media4.ak.yelpcdn.com/bphoto/QUUIGousCFDMDfKPPqhYmg/ms.jpg,Pittsburgh,PA,40.454251,-79.947427,1
dCy1oVUMnoyNknh_Skxpug,World Wrapps,University of Washington,yes,Delis,American,no,15,2.5,University District,http://www.yelp.com/biz/world-wrapps-seattle-8,http://s3-media1.ak.yelpcdn.com/bphoto/DngeciUiiGL5d3PGupsTxA/ms.jpg,Seattle,WA,47.6633089,-122.2990925,1
DD8Qp8dOOJSRg2KeG67ZbQ,Kona's Deli,California Polytechnic State University,no,Delis,American,no,4,3.5,California Polytechnic State University,http://www.yelp.com/biz/konas-deli-san-luis-obispo,http://s3-media3.ak.yelpcdn.com/bphoto/TS_3B4d5l8WfvZ28fkimug/ms.jpg,San Luis Obispo,CA,35.2792036,-120.6642199,0
dDlFIDndjE1mRUIncFTDIQ,Small World Coffee,Princeton University,yes,Cafes,Beverages,no,134,4,Princeton University,http://www.yelp.com/biz/small-world-coffee-princeton,http://s3-media3.ak.yelpcdn.com/bphoto/XMfoIMI7mg2WNHn-DklEig/ms.jpg,Princeton,NJ,40.3502194,-74.6599773,0
DDPs5cgq4y-nudr0a5g79g,Archira Thai & Sushi,University of North Carolina - Chapel Hill,no,Restaurant,Thai,no,25,3,University of North Carolina - Chapel Hill,http://www.yelp.com/biz/archira-thai-and-sushi-chapel-hill,http://s3-media2.ak.yelpcdn.com/bphoto/qzCYavzE3vKdHBsR7Nl6wg/ms.jpg,Chapel Hill,NC,35.9065643,-79.0221443,1
dEh85sFLxh4P35jhBcHrhA,Prickly Pear Taqueria,Georgia Institute of Technology,yes,Restaurant,Mexican,no,91,2.5,Midtown,http://www.yelp.com/biz/prickly-pear-taqueria-atlanta,http://s3-media1.ak.yelpcdn.com/bphoto/_c-JXALyGJKxQDhVLR3CEA/ms.jpg,Atlanta,GA,33.780217,-84.387317,0
deiC4MxpjlCsSCnW6czpTw,Italian Carry Out,Cornell University,yes,Restaurant,Italian,no,3,4,Cornell University,http://www.yelp.com/biz/italian-carry-out-ithaca,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Ithaca,NY,42.4086721,-76.5030664,1
dEKnEqm6Q44copoadiT8Iw,Perkins Family Restaurant,University of Illinois - Urbana-Champaign,yes,Breakfast,American,no,16,2.5,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/perkins-family-restaurant-urbana,http://s3-media1.ak.yelpcdn.com/bphoto/Yfmh7E5t4S9eI5wEhl7Cwg/ms.jpg,Urbana,IL,40.1165867,-88.2253774,0
dETpJUa-Dz4DsavSH7a7Gg,Shiva Indian Restaurant,Rice University,yes,Restaurant,Indian,no,153,3.5,West University,http://www.yelp.com/biz/shiva-indian-restaurant-houston,http://s3-media4.ak.yelpcdn.com/bphoto/tRlybtM_1uU1Eojys-tSsQ/ms.jpg,Houston,TX,29.716886,-95.417295,1
DEwEGJEHXoievIOMUAl1ww,Country Culture Yogurt & Health Bar,California Polytechnic State University,no,Patisserie,Dessert,no,17,4,California Polytechnic State University,http://www.yelp.com/biz/country-culture-yogurt-and-health-bar-san-luis-obispo,http://s3-media4.ak.yelpcdn.com/bphoto/1NwwQX0snJKyRvXS0chzEA/ms.jpg,San Luis Obispo,CA,35.2794522,-120.6638099,0
DEYLez5pZ-3JrG1bST9jqQ,Cocoa Bakery,Harvey Mudd College,yes,Patisserie,Bakeries,no,8,4.5,Harvey Mudd College,http://www.yelp.com/biz/cocoa-bakery-claremont,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Claremont,CA,34.095483,-117.717517,0
dFfQWqHyH_lqCpFhNgAhlQ,Cafe Pacific,Cornell University,yes,Restaurant,Japanese,no,16,3.5,Cornell University,http://www.yelp.com/biz/cafe-pacific-ithaca,http://s3-media1.ak.yelpcdn.com/bphoto/vXnukbsSdYS1Ssj0pMIKwg/ms.jpg,Ithaca,NY,42.4421156,-76.4871373,1
DFjhSd1CRQBarXbsyPT4WQ,Log Cabin BBQ,Virginia Tech,yes,Restaurant,Barbeque,no,8,3,Virginia Tech,http://www.yelp.com/biz/log-cabin-bbq-blacksburg,http://s3-media4.ak.yelpcdn.com/bphoto/kYZhvQLOtFGc0iyATdZbug/ms.jpg,Blacksburg,VA,37.234262,-80.4333338,0
DfOtgLP1a-a8lQlIvYksDQ,Dante's Pizzeria,Rensselaer Polytechnic Institute,yes,Restaurant,Italian,no,4,4,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/dantes-pizzeria-troy,http://s3-media1.ak.yelpcdn.com/bphoto/qXUGK0wGiFZz9Zr46-yTog/ms.jpg,Troy,NY,42.7183764,-73.6823722,1
DfrvJL-6H5i1nsyL6H6VGg,Hungry Mother,Massachusetts Institute of Technology,yes,Restaurant,Southern,no,675,4.5,Kendall Square/MIT,http://www.yelp.com/biz/hungry-mother-cambridge,http://s3-media1.ak.yelpcdn.com/bphoto/8G7nFglVjFVtdXkIUfJXCg/ms.jpg,Cambridge,MA,42.3677,-71.0912,1
dFxV7FLwjdNRnfmX73ZN3A,Sir Walter Raleigh Inn,University of Maryland - College Park,yes,Restaurant,American,no,12,3,University of Maryland - College Park,http://www.yelp.com/biz/sir-walter-raleigh-inn-berwyn-heights,http://s3-media1.ak.yelpcdn.com/bphoto/syKEaXuvv3mG5Uwv74MLEw/ms.jpg,Berwyn Heights,MD,38.9962685,-76.9035212,1
DG4CznrJTyjhDHbYDs-45A,Mi Tierra,University of Massachusetts - Amherst,yes,Restaurant,Mexican,no,59,3.5,University of Massachusetts - Amherst,http://www.yelp.com/biz/mi-tierra-hadley,http://s3-media2.ak.yelpcdn.com/bphoto/ovbSVb8G0zpIO-XrntHkuQ/ms.jpg,Hadley,MA,42.3445618,-72.5778732,1
dg7rUnIT9pD6B3lYiPcvMw,The Standard,University of North Carolina - Chapel Hill,yes,Restaurant,Italian,no,15,4.5,University of North Carolina - Chapel Hill,http://www.yelp.com/biz/the-standard-chapel-hill,http://s3-media1.ak.yelpcdn.com/bphoto/N0_Rw8wIu3Gw8AKiF9Enzw/ms.jpg,Chapel Hill,NC,35.9115599,-79.0625982,1
DGE4jkh8EIqiOJ3UyVLb4Q,Jujube,University of North Carolina - Chapel Hill,yes,Restaurant,AsianFusion,no,71,4,University of North Carolina - Chapel Hill,http://www.yelp.com/biz/jujube-chapel-hill,http://s3-media2.ak.yelpcdn.com/bphoto/xIHRfkAMdWvWUibCmMbM2A/ms.jpg,Chapel Hill,NC,35.9090494,-79.0252692,1
DgHEzcSBotbfxW-IJPAMuQ,Mill Korean,Columbia University,yes,Restaurant,Korean,no,128,3,Morningside Heights,http://www.yelp.com/biz/mill-korean-new-york,http://s3-media4.ak.yelpcdn.com/bphoto/vSDDTvz9bQVKT66DZbdX4Q/ms.jpg,New York,NY,40.805995,-73.9656187,0
dGnPDhCocopXhnzjM-rmLA,Tedesco's Italian Restaurant and Pizzeria,University of North Carolina - Chapel Hill,yes,Delis,Italian,no,11,2,University of North Carolina - Chapel Hill,http://www.yelp.com/biz/tedescos-italian-restaurant-and-pizzeria-chapel-hill,http://s3-media3.ak.yelpcdn.com/bphoto/Jys2XD_LRvXMyWxpjpFalA/ms.jpg,Chapel Hill,NC,35.928209,-79.034302,1
DGPkpfu9hm-ETpU6jL-ujQ,La Posada,Columbia University,no,Restaurant,Mexican,no,13,3.5,Harlem,http://www.yelp.com/biz/la-posada-new-york-2,http://s3-media4.ak.yelpcdn.com/bphoto/hyO0elUhtOLKHj3sbzf3AA/ms.jpg,New York,NY,40.811452,-73.953343,0
DGxYONwWet7Ihl5eouo9mA,Good Karma Cafe,University of Southern California,yes,Cafes,Beverages,yes,6,5,South Los Angeles,http://www.yelp.com/biz/good-karma-cafe-los-angeles,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Los Angeles,CA,34.023241,-118.284181,0
Dh3X5NuzAcFZSSl72a5lWg,Green Street Restaurant,California Institute of Technology,yes,Breakfast,American,no,563,3.5,Pasadena,http://www.yelp.com/biz/green-street-restaurant-pasadena,http://s3-media3.ak.yelpcdn.com/bphoto/MHE3pzCsBOEyWHaHQZHK3Q/ms.jpg,Pasadena,CA,34.14316,-118.13141,0
DH8K7VFDdqUPnITu1R_J4w,Toast,Georgia Institute of Technology,no,Delis,American,no,3,2.5,Midtown,http://www.yelp.com/biz/toast-atlanta,http://s3-media1.ak.yelpcdn.com/bphoto/zbEBy_YqlUe0jUYVK6NnWg/ms.jpg,Atlanta,GA,33.7769608,-84.3871398,1
dHgwhkMVKezTII0Hkz8TAg,Sharma's Kitchen,Purdue University,yes,Restaurant,Indian,no,12,4,Purdue University,http://www.yelp.com/biz/sharmas-kitchen-lafayette,http://s3-media4.ak.yelpcdn.com/bphoto/MT4L1GmX9luezi7mvn0JZg/ms.jpg,Lafayette,IN,40.4311125,-86.8583154,1
DHrLPCrYeN0ITEsutR0VqA,Chronic Cantina,Harvey Mudd College,no,Restaurant,Mexican,no,8,3,Harvey Mudd College,http://www.yelp.com/biz/chronic-cantina-upland,http://s3-media2.ak.yelpcdn.com/bphoto/fw8FWRwbIjrdlUllJ0fZ9w/ms.jpg,Upland,CA,34.0967715,-117.6895522,0
DhyRD0x7S-jav9DZN5ZusA,Sabir's Restaurant,University of Pennsylvania,yes,Restaurant,Indian,no,5,2,University City,http://www.yelp.com/biz/sabirs-restaurant-philadelphia,http://s3-media2.ak.yelpcdn.com/bphoto/VhF9dTvy5qmnWPMO6MMYeg/ms.jpg,Philadelphia,PA,39.9523072,-75.1873948,1
dI_hCzS0NLcPZdSGLTBcTg,Rt Four Pizzeria,Rensselaer Polytechnic Institute,yes,Delis,Italian,no,5,4,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/rt-four-pizzeria-rensselaer,http://s3-media3.ak.yelpcdn.com/bphoto/tSq0cPrMNeCQvM8fi1ws5g/ms.jpg,Rensselaer,NY,42.6598407,-73.6926137,1
di5ihAL9VWoctHelY8kLTQ,Gigi and Big R,University of Pennsylvania,yes,Restaurant,Caribbean,no,21,4,University City,http://www.yelp.com/biz/gigi-and-big-r-philadelphia,http://s3-media2.ak.yelpcdn.com/bphoto/djtaxwjNCdGBzLR8_VFItg/ms.jpg,Philadelphia,PA,39.9512588,-75.1991465,1
dIbyqYAdDJKQO9eO9LO1gw,Spudnick's,University of California - Los Angeles,no,Delis,American,no,20,3,Westwood,http://www.yelp.com/biz/spudnicks-los-angeles,http://s3-media4.ak.yelpcdn.com/bphoto/XHcpGtgU__eEuhBWjFkajQ/ms.jpg,Los Angeles,CA,34.0601445,-118.4450382,0
DId2r0a4C2ixCbuLApxx8g,Chopstix,Carnegie Mellon University,no,Restaurant,Chinese,no,4,1.5,Squirrel Hill,http://www.yelp.com/biz/chopstix-pittsburgh-2,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Pittsburgh,PA,40.4341717,-79.9229126,0
DiPNysYpR12bQVevbodNZQ,Olives Deli & Bakery,Princeton University,yes,Delis,American,no,91,4,Princeton University,http://www.yelp.com/biz/olives-deli-and-bakery-princeton,http://s3-media4.ak.yelpcdn.com/bphoto/z9UP3Y3-hU5SKrI3ddCE6g/ms.jpg,Princeton,NJ,40.3504702,-74.6602182,0
dj04gZjAPRChPfVvgmDwGQ,Eat A Pita,University of California at Berkeley,no,Restaurant,Mediterranean,no,21,2.5,Telegraph Ave,http://www.yelp.com/biz/eat-a-pita-berkeley,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Berkeley,CA,37.8680122,-122.2585679,1
dJb67-qXGCAAFB7IQ9M-aQ,MuLan,Massachusetts Institute of Technology,yes,Restaurant,Taiwanese,no,162,3.5,Kendall Square/MIT,http://www.yelp.com/biz/mulan-cambridge,http://s3-media3.ak.yelpcdn.com/bphoto/UT7euSQWWKswfZloLglU9Q/ms.jpg,Cambridge,MA,42.3665059,-71.0943147,1
dje3fr7pL6_OjA_OhFasKA,Il Palio,University of North Carolina - Chapel Hill,yes,Restaurant,Italian,no,38,4,University of North Carolina - Chapel Hill,http://www.yelp.com/biz/il-palio-chapel-hill,http://s3-media4.ak.yelpcdn.com/bphoto/tFnHehL7z2uJTrl8bI7wBw/ms.jpg,Chapel Hill,NC,35.9304176,-79.0345073,1
dJEbgtQRF_-cjPK_KEBz3Q,Lovenest African Restaurant,University of Waterloo,yes,Restaurant,Ethiopian,no,2,4,University of Waterloo,http://www.yelp.ca/biz/lovenest-african-restaurant-kitchener,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Kitchener,ON,43.4485856,-80.4862733,1
